date,coin,open,market_cap,volume
13/11/2017,bitcoindark,101.3,130566000,189394
12/11/2017,bitcoindark,112.42,144890000,159577
11/11/2017,bitcoindark,108.81,140242000,223755
10/11/2017,bitcoindark,134.77,173696000,278010
09/11/2017,bitcoindark,132.22,170414000,179166
08/11/2017,bitcoindark,130.3,167942000,352872
07/11/2017,bitcoindark,117.73,151733000,138078
06/11/2017,bitcoindark,113.29,146013000,216527
05/11/2017,bitcoindark,106.95,137841000,78108
04/11/2017,bitcoindark,108.92,140376000,38145
03/11/2017,bitcoindark,105.54,136022000,114452
02/11/2017,bitcoindark,94.34,121587000,189843
01/11/2017,bitcoindark,103.81,133790000,60098
31/10/2017,bitcoindark,102.59,132227000,204122
30/10/2017,bitcoindark,96.28,124087000,53259
29/10/2017,bitcoindark,87.3,112515000,100048
28/10/2017,bitcoindark,86.21,111111000,125362
27/10/2017,bitcoindark,83.22,107262000,25573
26/10/2017,bitcoindark,84.58,109018000,30567
25/10/2017,bitcoindark,86.29,111222000,49788
24/10/2017,bitcoindark,74.96,96618400,68714
23/10/2017,bitcoindark,86,110847000,97471
22/10/2017,bitcoindark,78.07,100617000,47482
21/10/2017,bitcoindark,84.31,108670000,77610
20/10/2017,bitcoindark,87.1,112260000,126334
19/10/2017,bitcoindark,87.64,112950000,96586
18/10/2017,bitcoindark,83.59,107736000,97885
17/10/2017,bitcoindark,86.6,111610000,82891
16/10/2017,bitcoindark,87.25,112452000,128921
15/10/2017,bitcoindark,85.96,110789000,242811
14/10/2017,bitcoindark,85.87,110670000,66400
13/10/2017,bitcoindark,83.97,108219000,573952
12/10/2017,bitcoindark,87.82,113182000,100320
11/10/2017,bitcoindark,79.39,102323000,81839
10/10/2017,bitcoindark,75.54,97354600,71191
09/10/2017,bitcoindark,80.63,103919000,303592
08/10/2017,bitcoindark,92.5,119220000,415576
07/10/2017,bitcoindark,89.89,115860000,65994
06/10/2017,bitcoindark,91.68,118158000,56116
05/10/2017,bitcoindark,93.36,120328000,70399
04/10/2017,bitcoindark,98.97,127554000,46068
03/10/2017,bitcoindark,98.19,126550000,88860
02/10/2017,bitcoindark,108.75,140160000,150259
01/10/2017,bitcoindark,113.46,146239000,448996
30/09/2017,bitcoindark,93.89,121011000,2303420
29/09/2017,bitcoindark,90.88,117131000,116231
28/09/2017,bitcoindark,99.06,127672000,190735
27/09/2017,bitcoindark,91.64,118114000,49426
26/09/2017,bitcoindark,91.51,117939000,143960
25/09/2017,bitcoindark,82.6,106456000,84323
24/09/2017,bitcoindark,84.61,109052000,30720
23/09/2017,bitcoindark,78.75,101503000,128058
22/09/2017,bitcoindark,77.98,100505000,254022
21/09/2017,bitcoindark,94.41,121684000,127841
20/09/2017,bitcoindark,92.76,119556000,60051
19/09/2017,bitcoindark,104.56,134763000,121525
18/09/2017,bitcoindark,83.86,108081000,254340
17/09/2017,bitcoindark,79.83,102895000,364554
16/09/2017,bitcoindark,80.1,103241000,146183
15/09/2017,bitcoindark,85.68,110435000,691107
14/09/2017,bitcoindark,79.19,102069000,1859690
13/09/2017,bitcoindark,90.25,116318000,199644
12/09/2017,bitcoindark,95.22,122729000,170874
11/09/2017,bitcoindark,106.61,137402000,205751
10/09/2017,bitcoindark,118.55,152796000,347338
09/09/2017,bitcoindark,130.04,167599000,256656
08/09/2017,bitcoindark,153.39,197701000,1350250
07/09/2017,bitcoindark,143.43,184863000,618823
06/09/2017,bitcoindark,131.29,169214000,1376830
05/09/2017,bitcoindark,101.67,131043000,990051
04/09/2017,bitcoindark,118.05,152143000,2720070
03/09/2017,bitcoindark,73.13,94257700,3290190
02/09/2017,bitcoindark,65.77,84769700,530982
01/09/2017,bitcoindark,66.71,85977300,133926
31/08/2017,bitcoindark,64.92,83670500,48839
30/08/2017,bitcoindark,63.79,82216300,71444
29/08/2017,bitcoindark,65.65,84612300,133914
28/08/2017,bitcoindark,60.66,78185500,273247
27/08/2017,bitcoindark,60.08,77429700,63504
26/08/2017,bitcoindark,58.85,75855100,89867
25/08/2017,bitcoindark,57.49,74101100,71236
24/08/2017,bitcoindark,55.21,71155500,81967
23/08/2017,bitcoindark,53.87,69436700,80499
22/08/2017,bitcoindark,55.98,72156400,73268
21/08/2017,bitcoindark,54.25,69919700,116365
20/08/2017,bitcoindark,52.01,67034800,84331
19/08/2017,bitcoindark,53.04,68366300,106486
18/08/2017,bitcoindark,58.25,75078000,73933
17/08/2017,bitcoindark,59.59,76805100,156181
16/08/2017,bitcoindark,58.9,75919200,95445
15/08/2017,bitcoindark,59.88,77173100,75427
14/08/2017,bitcoindark,59.31,76446900,147886
13/08/2017,bitcoindark,71.93,92708400,383782
12/08/2017,bitcoindark,44.92,57895100,2581230
11/08/2017,bitcoindark,46.07,59381800,101009
10/08/2017,bitcoindark,45.45,58573900,63814
09/08/2017,bitcoindark,46.23,59588300,61561
08/08/2017,bitcoindark,47.02,60604900,201933
07/08/2017,bitcoindark,47.27,60920700,89160
06/08/2017,bitcoindark,46.32,59700100,302997
05/08/2017,bitcoindark,43.92,56602000,131174
04/08/2017,bitcoindark,43.61,56209600,242824
03/08/2017,bitcoindark,43.85,56511500,144159
02/08/2017,bitcoindark,43.75,56388200,126867
01/08/2017,bitcoindark,41.85,53939500,232409
31/07/2017,bitcoindark,44.94,57927200,162850
30/07/2017,bitcoindark,47.35,61033000,260685
29/07/2017,bitcoindark,67.27,86696400,896658
28/07/2017,bitcoindark,43,55424600,4659280
27/07/2017,bitcoindark,43.15,55614400,44642
26/07/2017,bitcoindark,45.02,58022900,70741
25/07/2017,bitcoindark,54.62,70395500,99431
24/07/2017,bitcoindark,55.85,71988500,208419
23/07/2017,bitcoindark,59.98,77311300,271089
22/07/2017,bitcoindark,57.5,74111600,94925
21/07/2017,bitcoindark,56.47,72781100,58584
20/07/2017,bitcoindark,46.83,60360200,93023
19/07/2017,bitcoindark,40.27,51900000,245220
18/07/2017,bitcoindark,37.56,48404600,47484
17/07/2017,bitcoindark,30.79,39683000,72076
16/07/2017,bitcoindark,32.87,42359900,36016
15/07/2017,bitcoindark,37.16,47894500,61357
14/07/2017,bitcoindark,39.78,51275100,23617
13/07/2017,bitcoindark,44.53,57398000,77146
12/07/2017,bitcoindark,35.93,46308500,297733
11/07/2017,bitcoindark,40.77,52547400,111293
10/07/2017,bitcoindark,52.88,68152700,538767
09/07/2017,bitcoindark,59.95,77271400,698758
08/07/2017,bitcoindark,57.59,74226700,239744
07/07/2017,bitcoindark,67.49,86984600,166388
06/07/2017,bitcoindark,72.74,93750300,262426
05/07/2017,bitcoindark,75.62,97469000,475631
04/07/2017,bitcoindark,71.24,91813400,981516
03/07/2017,bitcoindark,66.59,85821900,1950640
02/07/2017,bitcoindark,71.13,91680800,1665250
01/07/2017,bitcoindark,66.17,85285800,2185700
30/06/2017,bitcoindark,73.88,95225700,146236
29/06/2017,bitcoindark,77.08,99342000,335747
28/06/2017,bitcoindark,74.49,96009700,348270
27/06/2017,bitcoindark,77.76,100217000,1078690
26/06/2017,bitcoindark,90.92,117182000,5654300
25/06/2017,bitcoindark,86.64,111670000,1122720
24/06/2017,bitcoindark,86.85,111937000,548940
23/06/2017,bitcoindark,81.95,105622000,620750
22/06/2017,bitcoindark,79.66,102675000,464035
21/06/2017,bitcoindark,88.18,113649000,1706040
20/06/2017,bitcoindark,95.82,123504000,801058
19/06/2017,bitcoindark,94,121158000,903877
18/06/2017,bitcoindark,79.56,102543000,3037740
17/06/2017,bitcoindark,76.38,98441100,957308
16/06/2017,bitcoindark,63.9,82363400,444405
15/06/2017,bitcoindark,60.71,78243300,453740
14/06/2017,bitcoindark,64.89,83639400,214025
13/06/2017,bitcoindark,58.74,75707900,355636
12/06/2017,bitcoindark,70.82,91276300,233851
11/06/2017,bitcoindark,73.62,94879700,812224
10/06/2017,bitcoindark,67.64,87177100,911566
09/06/2017,bitcoindark,57.02,73488000,1161580
08/06/2017,bitcoindark,50.25,64770900,256725
07/06/2017,bitcoindark,50.74,65400000,257563
06/06/2017,bitcoindark,48.96,63096400,305715
05/06/2017,bitcoindark,40.83,52617900,816488
04/06/2017,bitcoindark,39.8,51296800,328178
03/06/2017,bitcoindark,36.72,47333000,2070490
02/06/2017,bitcoindark,24.44,31493600,761794
01/06/2017,bitcoindark,22.81,29399100,57697
31/05/2017,bitcoindark,21.73,28009300,213192
30/05/2017,bitcoindark,22.87,29472800,82151
29/05/2017,bitcoindark,21.21,27332600,156567
28/05/2017,bitcoindark,19.52,25152300,214702
27/05/2017,bitcoindark,21.27,27411500,552441
26/05/2017,bitcoindark,21.15,27263300,100526
25/05/2017,bitcoindark,24.59,31698000,146300
24/05/2017,bitcoindark,22.6,29127800,186617
23/05/2017,bitcoindark,21.58,27817500,156644
22/05/2017,bitcoindark,24.06,31008600,304942
21/05/2017,bitcoindark,22.41,28881500,482678
20/05/2017,bitcoindark,20.76,26762400,208363
19/05/2017,bitcoindark,19.19,24733300,411674
18/05/2017,bitcoindark,17.22,22198300,201812
17/05/2017,bitcoindark,16.62,21420200,218733
16/05/2017,bitcoindark,20.08,25885500,1183900
15/05/2017,bitcoindark,14.73,18989400,3931120
14/05/2017,bitcoindark,14.96,19281600,506239
13/05/2017,bitcoindark,13.55,17462200,53029
12/05/2017,bitcoindark,14.66,18890300,195522
11/05/2017,bitcoindark,13.15,16949800,1075790
10/05/2017,bitcoindark,14.56,18771200,57564
09/05/2017,bitcoindark,14.52,18714900,105668
08/05/2017,bitcoindark,14.58,18796200,75396
07/05/2017,bitcoindark,12.42,16013000,198074
06/05/2017,bitcoindark,12.48,16086800,46526
05/05/2017,bitcoindark,12.13,15632000,101727
04/05/2017,bitcoindark,10.63,13704600,131822
03/05/2017,bitcoindark,9.35,12053800,179615
02/05/2017,bitcoindark,8.92,11490900,92735
01/05/2017,bitcoindark,8.9,11466200,69914
30/04/2017,bitcoindark,8.86,11416900,54492
29/04/2017,bitcoindark,7.9,10181700,53274
28/04/2017,bitcoindark,7.57,9755730,19789
27/04/2017,bitcoindark,7.6,9798410,37869
26/04/2017,bitcoindark,7.86,10129300,34113
25/04/2017,bitcoindark,7.75,9990980,33101
24/04/2017,bitcoindark,7.71,9931400,47270
23/04/2017,bitcoindark,8.02,10332500,16282
22/04/2017,bitcoindark,8.16,10512900,15771
21/04/2017,bitcoindark,8.31,10713700,18753
20/04/2017,bitcoindark,8.82,11372100,90683
19/04/2017,bitcoindark,8.55,11015600,190667
18/04/2017,bitcoindark,8.53,10990500,72234
17/04/2017,bitcoindark,7.91,10191600,300286
16/04/2017,bitcoindark,7.22,9304530,58649
15/04/2017,bitcoindark,7.27,9364180,15645
14/04/2017,bitcoindark,7.32,9429610,44790
13/04/2017,bitcoindark,7.49,9655410,36873
12/04/2017,bitcoindark,7.65,9863300,49059
11/04/2017,bitcoindark,7.73,9968740,36294
10/04/2017,bitcoindark,7.96,10258500,36789
09/04/2017,bitcoindark,8.01,10322900,15850
08/04/2017,bitcoindark,7.92,10206700,32418
07/04/2017,bitcoindark,8.39,10819800,46950
06/04/2017,bitcoindark,8.32,10717100,105276
05/04/2017,bitcoindark,7.67,9891990,342616
04/04/2017,bitcoindark,8.35,10766900,56125
03/04/2017,bitcoindark,8.13,10482300,106787
02/04/2017,bitcoindark,8.65,11145700,185794
01/04/2017,bitcoindark,8.8,11339900,76119
31/03/2017,bitcoindark,8.34,10743100,337310
30/03/2017,bitcoindark,6.78,8735030,1613270
29/03/2017,bitcoindark,10.78,13893000,626643
28/03/2017,bitcoindark,29.13,37541800,7109320
27/03/2017,bitcoindark,4.88,6293990,9254600
26/03/2017,bitcoindark,4.32,5565710,10483
25/03/2017,bitcoindark,4.36,5616360,10898
24/03/2017,bitcoindark,4.41,5680620,6509
23/03/2017,bitcoindark,4.35,5600170,8418
22/03/2017,bitcoindark,4.42,5693190,4002
21/03/2017,bitcoindark,4.12,5314430,2864
20/03/2017,bitcoindark,4.1,5279100,4133
19/03/2017,bitcoindark,3.99,5141500,12318
18/03/2017,bitcoindark,4.21,5422110,16045
17/03/2017,bitcoindark,4.16,5362090,14238
16/03/2017,bitcoindark,4.14,5337110,9422
15/03/2017,bitcoindark,4.05,5223380,2639
14/03/2017,bitcoindark,4.15,5344280,4392
13/03/2017,bitcoindark,4.29,5523970,36688
12/03/2017,bitcoindark,4.35,5603010,5148
11/03/2017,bitcoindark,3.91,5033060,2255
10/03/2017,bitcoindark,4.27,5497280,5042
09/03/2017,bitcoindark,4.11,5293420,1930
08/03/2017,bitcoindark,4.77,6145710,2836
07/03/2017,bitcoindark,4.6,5933200,9359
06/03/2017,bitcoindark,4.34,5591690,2972
05/03/2017,bitcoindark,4.36,5623430,4661
04/03/2017,bitcoindark,4.52,5821780,3908
03/03/2017,bitcoindark,4.72,6084580,3228
02/03/2017,bitcoindark,4.97,6410120,2544
01/03/2017,bitcoindark,4.97,6405580,1734
28/02/2017,bitcoindark,4.78,6155570,4037
27/02/2017,bitcoindark,4.91,6322010,2816
26/02/2017,bitcoindark,4.99,6434610,2420
25/02/2017,bitcoindark,5.07,6532970,1102
24/02/2017,bitcoindark,5.21,6719740,4097
23/02/2017,bitcoindark,5.01,6462250,3776
22/02/2017,bitcoindark,5.12,6604390,1862
21/02/2017,bitcoindark,5.35,6897600,8340
20/02/2017,bitcoindark,5.84,7528970,8908
19/02/2017,bitcoindark,6.06,7804520,1291
18/02/2017,bitcoindark,6.1,7865080,2617
17/02/2017,bitcoindark,6.79,8757680,2077
16/02/2017,bitcoindark,6.29,8107240,1932
15/02/2017,bitcoindark,6.21,7998110,509
14/02/2017,bitcoindark,6.31,8127220,1104
13/02/2017,bitcoindark,6.65,8570140,3524
12/02/2017,bitcoindark,6.25,8055780,3673
11/02/2017,bitcoindark,6.25,8052810,10768
10/02/2017,bitcoindark,6.37,8212890,4203
09/02/2017,bitcoindark,7.07,9107130,5082
08/02/2017,bitcoindark,7.55,9733000,3922
07/02/2017,bitcoindark,7.96,10260500,10228
06/02/2017,bitcoindark,6.13,7907120,58616
05/02/2017,bitcoindark,6.38,8216990,6323
04/02/2017,bitcoindark,7.05,9081900,10513
03/02/2017,bitcoindark,7.77,10008300,16636
02/02/2017,bitcoindark,6.45,8311020,31543
01/02/2017,bitcoindark,6.2,7985790,32573
31/01/2017,bitcoindark,6.54,8433060,17005
30/01/2017,bitcoindark,5.91,7613930,78858
29/01/2017,bitcoindark,5.95,7674470,20743
28/01/2017,bitcoindark,4.59,5912100,37535
27/01/2017,bitcoindark,3.97,5119140,12882
26/01/2017,bitcoindark,4.2,5408470,6185
25/01/2017,bitcoindark,3.98,5130780,3235
24/01/2017,bitcoindark,4.15,5354990,1175
23/01/2017,bitcoindark,4.16,5362900,2602
22/01/2017,bitcoindark,4.15,5343700,15691
21/01/2017,bitcoindark,4.05,5226140,4352
20/01/2017,bitcoindark,4.28,5511570,9527
19/01/2017,bitcoindark,4.17,5377000,1732
18/01/2017,bitcoindark,3.94,5074660,11664
17/01/2017,bitcoindark,3.67,4724270,6511
16/01/2017,bitcoindark,3.47,4465960,22797
15/01/2017,bitcoindark,3.59,4621290,7737
14/01/2017,bitcoindark,3.43,4419080,9214
13/01/2017,bitcoindark,3.59,4625170,7118
12/01/2017,bitcoindark,3.42,4402660,6568
11/01/2017,bitcoindark,3.95,5090940,2637
10/01/2017,bitcoindark,3.84,4951100,16266
09/01/2017,bitcoindark,3.45,4450120,39422
08/01/2017,bitcoindark,3.23,4158290,9695
07/01/2017,bitcoindark,2.96,3815860,12703
06/01/2017,bitcoindark,3.27,4209440,27802
05/01/2017,bitcoindark,3.81,4916160,57331
04/01/2017,bitcoindark,3.72,4794790,15612
03/01/2017,bitcoindark,3.52,4539570,2904
02/01/2017,bitcoindark,3.49,4499790,2970
01/01/2017,bitcoindark,3.46,4457700,2696
31/12/2016,bitcoindark,3.34,4299920,1907
30/12/2016,bitcoindark,3.39,4371140,7788
29/12/2016,bitcoindark,3.49,4501600,2777
28/12/2016,bitcoindark,3.42,4406920,2960
27/12/2016,bitcoindark,3.6,4635370,10672
26/12/2016,bitcoindark,3.34,4310780,16029
25/12/2016,bitcoindark,3.27,4218240,2849
24/12/2016,bitcoindark,3.54,4560390,3856
23/12/2016,bitcoindark,2.93,3771370,13502
22/12/2016,bitcoindark,3.07,3955000,2492
21/12/2016,bitcoindark,2.96,3820700,5561
20/12/2016,bitcoindark,3.04,3923340,2141
19/12/2016,bitcoindark,3.04,3916300,476
18/12/2016,bitcoindark,3.15,4059570,905
17/12/2016,bitcoindark,3.05,3925360,798
16/12/2016,bitcoindark,3.04,3913730,569
15/12/2016,bitcoindark,3.08,3967720,917
14/12/2016,bitcoindark,3.16,4074080,932
13/12/2016,bitcoindark,3.07,3961630,3817
12/12/2016,bitcoindark,3.21,4135980,5320
11/12/2016,bitcoindark,3.11,4009830,894
10/12/2016,bitcoindark,3.13,4039640,814
09/12/2016,bitcoindark,3.18,4101550,390
08/12/2016,bitcoindark,3.14,4043390,2455
07/12/2016,bitcoindark,3.05,3936920,3167
06/12/2016,bitcoindark,3.21,4134230,3017
05/12/2016,bitcoindark,3.26,4199400,2309
04/12/2016,bitcoindark,3.24,4170080,1520
03/12/2016,bitcoindark,3.14,4044690,4156
02/12/2016,bitcoindark,3.32,4273300,8245
01/12/2016,bitcoindark,3.23,4168920,5166
30/11/2016,bitcoindark,3.28,4230260,5701
29/11/2016,bitcoindark,3.23,4165630,2172
28/11/2016,bitcoindark,3.2,4123460,285
27/11/2016,bitcoindark,3.27,4208430,2718
26/11/2016,bitcoindark,3.2,4124290,6075
25/11/2016,bitcoindark,3.23,4163300,1385
24/11/2016,bitcoindark,3.21,4142850,5700
23/11/2016,bitcoindark,3.34,4300650,629
22/11/2016,bitcoindark,3.18,4095990,1866
21/11/2016,bitcoindark,3.22,4151860,10630
20/11/2016,bitcoindark,2.98,3846390,48403
19/11/2016,bitcoindark,3.16,4078440,8979
18/11/2016,bitcoindark,3.02,3898020,8809
17/11/2016,bitcoindark,3.03,3904000,3030
16/11/2016,bitcoindark,3,3869220,4649
15/11/2016,bitcoindark,2.89,3730700,2620
14/11/2016,bitcoindark,2.96,3817850,8111
13/11/2016,bitcoindark,2.99,3851250,1751
12/11/2016,bitcoindark,3.07,3961240,5127
11/11/2016,bitcoindark,2.97,3824450,1206
10/11/2016,bitcoindark,2.98,3841350,1923
09/11/2016,bitcoindark,2.93,3771700,4188
08/11/2016,bitcoindark,2.88,3717000,2353
07/11/2016,bitcoindark,2.99,3853440,2318
06/11/2016,bitcoindark,2.94,3783930,881
05/11/2016,bitcoindark,2.95,3806460,518
04/11/2016,bitcoindark,2.84,3659810,3020
03/11/2016,bitcoindark,2.98,3837810,9131
02/11/2016,bitcoindark,3.02,3890110,7788
01/11/2016,bitcoindark,2.96,3816990,3962
31/10/2016,bitcoindark,2.83,3651720,9451
30/10/2016,bitcoindark,3.12,4021370,14297
29/10/2016,bitcoindark,2.89,3720560,8362
28/10/2016,bitcoindark,2.99,3848100,15395
27/10/2016,bitcoindark,2.87,3702320,2775
26/10/2016,bitcoindark,2.97,3829390,8198
25/10/2016,bitcoindark,2.9,3735300,8570
24/10/2016,bitcoindark,2.89,3725110,1995
23/10/2016,bitcoindark,2.83,3642790,6597
22/10/2016,bitcoindark,2.76,3555020,7077
21/10/2016,bitcoindark,2.76,3560680,1071
20/10/2016,bitcoindark,2.89,3720390,2052
19/10/2016,bitcoindark,2.96,3813880,7803
18/10/2016,bitcoindark,3,3861900,5252
17/10/2016,bitcoindark,3.02,3897660,4829
16/10/2016,bitcoindark,2.79,3591630,26764
15/10/2016,bitcoindark,2.76,3551110,17584
14/10/2016,bitcoindark,2.69,3464140,2963
13/10/2016,bitcoindark,2.65,3416750,6264
12/10/2016,bitcoindark,2.61,3358840,7793
11/10/2016,bitcoindark,2.63,3391140,17039
10/10/2016,bitcoindark,2.66,3424620,6509
09/10/2016,bitcoindark,2.6,3354410,5902
08/10/2016,bitcoindark,2.65,3418990,2922
07/10/2016,bitcoindark,2.57,3312020,5583
06/10/2016,bitcoindark,2.53,3256980,8201
05/10/2016,bitcoindark,2.47,3189650,3095
04/10/2016,bitcoindark,2.63,3393290,20506
03/10/2016,bitcoindark,2.57,3312500,10353
02/10/2016,bitcoindark,2.53,3256650,5831
01/10/2016,bitcoindark,2.61,3364600,7216
30/09/2016,bitcoindark,2.56,3303390,4251
29/09/2016,bitcoindark,2.43,3138120,10401
28/09/2016,bitcoindark,2.54,3268520,41384
27/09/2016,bitcoindark,2.58,3324490,12608
26/09/2016,bitcoindark,2.53,3256450,8291
25/09/2016,bitcoindark,2.55,3280090,10696
24/09/2016,bitcoindark,2.52,3247450,7919
23/09/2016,bitcoindark,2.48,3189480,8649
22/09/2016,bitcoindark,2.5,3218400,4434
21/09/2016,bitcoindark,2.55,3284490,9529
20/09/2016,bitcoindark,2.56,3292330,7699
19/09/2016,bitcoindark,2.55,3284450,11340
18/09/2016,bitcoindark,2.67,3430660,29464
17/09/2016,bitcoindark,2.49,3203760,17469
16/09/2016,bitcoindark,2.58,3313150,3205
15/09/2016,bitcoindark,2.47,3182910,13941
14/09/2016,bitcoindark,2.43,3120180,6739
13/09/2016,bitcoindark,2.34,3006620,7025
12/09/2016,bitcoindark,2.26,2904500,9061
11/09/2016,bitcoindark,2.48,3185450,15454
10/09/2016,bitcoindark,2.66,3420130,17982
09/09/2016,bitcoindark,2.38,3063780,18878
08/09/2016,bitcoindark,2.34,3001500,18035
07/09/2016,bitcoindark,2.29,2946390,16419
06/09/2016,bitcoindark,2.19,2812440,14909
05/09/2016,bitcoindark,2.25,2894750,8884
04/09/2016,bitcoindark,2.2,2820300,12038
03/09/2016,bitcoindark,2.16,2778510,21362
02/09/2016,bitcoindark,2.36,3032930,51255
01/09/2016,bitcoindark,2.49,3201710,63702
31/08/2016,bitcoindark,2.58,3309480,10861
30/08/2016,bitcoindark,2.68,3440610,13428
29/08/2016,bitcoindark,2.3,2953240,28878
28/08/2016,bitcoindark,2.25,2885610,12485
27/08/2016,bitcoindark,2.12,2719590,9995
26/08/2016,bitcoindark,2.64,3383660,12489
25/08/2016,bitcoindark,2.62,3357010,7216
24/08/2016,bitcoindark,2.74,3514820,16041
23/08/2016,bitcoindark,2.86,3669040,11436
22/08/2016,bitcoindark,2.41,3095720,26889
21/08/2016,bitcoindark,2.22,2851040,4164
20/08/2016,bitcoindark,2.11,2706840,1808
19/08/2016,bitcoindark,2,2568620,1030
18/08/2016,bitcoindark,1.95,2502200,646
17/08/2016,bitcoindark,1.91,2446250,1313
16/08/2016,bitcoindark,2.08,2659530,1932
15/08/2016,bitcoindark,2.11,2695840,4021
14/08/2016,bitcoindark,2.26,2898720,5211
13/08/2016,bitcoindark,2.2,2818570,8924
12/08/2016,bitcoindark,1.98,2540280,18189
11/08/2016,bitcoindark,1.95,2501350,4068
10/08/2016,bitcoindark,1.8,2303200,24043
09/08/2016,bitcoindark,1.76,2254320,8472
08/08/2016,bitcoindark,1.51,1926070,6258
07/08/2016,bitcoindark,1.47,1883940,10876
06/08/2016,bitcoindark,1.35,1721800,3486
05/08/2016,bitcoindark,1.3,1665190,1409
04/08/2016,bitcoindark,1.25,1599830,7483
03/08/2016,bitcoindark,1.18,1506760,5220
02/08/2016,bitcoindark,1.44,1843970,3425
01/08/2016,bitcoindark,1.49,1899150,2329
31/07/2016,bitcoindark,1.59,2036250,1328
30/07/2016,bitcoindark,1.44,1843290,1973
29/07/2016,bitcoindark,1.39,1778420,746
28/07/2016,bitcoindark,1.45,1845260,3352
27/07/2016,bitcoindark,1.45,1848010,4032
26/07/2016,bitcoindark,1.41,1801620,4892
25/07/2016,bitcoindark,1.62,2068250,11360
24/07/2016,bitcoindark,1.62,2067140,790
23/07/2016,bitcoindark,1.62,2070730,2727
22/07/2016,bitcoindark,1.74,2222230,2018
21/07/2016,bitcoindark,1.73,2212450,2482
20/07/2016,bitcoindark,1.8,2291490,5054
19/07/2016,bitcoindark,1.8,2294740,2326
18/07/2016,bitcoindark,1.78,2265820,2039
17/07/2016,bitcoindark,1.92,2446280,2267
16/07/2016,bitcoindark,1.83,2334190,2530
15/07/2016,bitcoindark,1.86,2365900,3208
14/07/2016,bitcoindark,1.91,2435200,1123
13/07/2016,bitcoindark,1.87,2386850,1150
12/07/2016,bitcoindark,1.77,2254180,2407
11/07/2016,bitcoindark,1.84,2341340,5739
10/07/2016,bitcoindark,1.88,2397340,1920
09/07/2016,bitcoindark,1.9,2416280,1736
08/07/2016,bitcoindark,1.88,2400170,1004
07/07/2016,bitcoindark,2.13,2718690,2931
06/07/2016,bitcoindark,1.79,2283560,5508
05/07/2016,bitcoindark,1.76,2244170,1356
04/07/2016,bitcoindark,1.7,2161190,322
03/07/2016,bitcoindark,1.91,2427540,3588
02/07/2016,bitcoindark,2.09,2665530,6904
01/07/2016,bitcoindark,2.2,2795280,2765
30/06/2016,bitcoindark,2.06,2627260,29791
29/06/2016,bitcoindark,1.62,2058570,9278
28/06/2016,bitcoindark,1.57,1997170,4243
27/06/2016,bitcoindark,1.45,1847430,4076
26/06/2016,bitcoindark,1.5,1910920,1320
25/06/2016,bitcoindark,1.6,2041050,321
24/06/2016,bitcoindark,1.56,1987160,8388
23/06/2016,bitcoindark,1.55,1968660,1870
22/06/2016,bitcoindark,1.75,2231240,1455
21/06/2016,bitcoindark,1.8,2285130,3105
20/06/2016,bitcoindark,1.86,2365470,1879
19/06/2016,bitcoindark,1.9,2422180,2631
18/06/2016,bitcoindark,1.74,2213380,4603
17/06/2016,bitcoindark,1.77,2254250,1004
16/06/2016,bitcoindark,1.74,2214640,3885
15/06/2016,bitcoindark,1.83,2327520,7029
14/06/2016,bitcoindark,1.81,2305700,3551
13/06/2016,bitcoindark,1.91,2427330,11962
12/06/2016,bitcoindark,1.55,1966560,4951
11/06/2016,bitcoindark,1.45,1838090,1403
10/06/2016,bitcoindark,1.47,1869890,1574
09/06/2016,bitcoindark,1.38,1752870,4609
08/06/2016,bitcoindark,1.26,1598560,2196
07/06/2016,bitcoindark,1.18,1498650,1493
06/06/2016,bitcoindark,1.07,1354810,859
05/06/2016,bitcoindark,1.07,1358520,324
04/06/2016,bitcoindark,1.08,1364450,599
03/06/2016,bitcoindark,1.05,1333170,992
02/06/2016,bitcoindark,1.03,1304420,106
01/06/2016,bitcoindark,0.988801,1254540,1284
31/05/2016,bitcoindark,1.05,1337640,1405
30/05/2016,bitcoindark,0.977252,1239680,905
29/05/2016,bitcoindark,1.02,1299020,1255
28/05/2016,bitcoindark,0.945052,1198710,5367
27/05/2016,bitcoindark,0.906703,1149810,6627
26/05/2016,bitcoindark,0.931376,1180770,1799
25/05/2016,bitcoindark,0.964522,1222470,6874
24/05/2016,bitcoindark,0.951715,1205700,576
23/05/2016,bitcoindark,0.951031,1204830,1307
22/05/2016,bitcoindark,0.947147,1199910,131
21/05/2016,bitcoindark,0.979548,1240960,205
20/05/2016,bitcoindark,0.933433,1182510,809
19/05/2016,bitcoindark,0.975885,1236220,3677
18/05/2016,bitcoindark,0.997472,1263470,1614
17/05/2016,bitcoindark,0.994347,1259220,656
16/05/2016,bitcoindark,1.01,1277790,1214
15/05/2016,bitcoindark,0.972553,1231270,945
14/05/2016,bitcoindark,0.947885,1199810,2306
13/05/2016,bitcoindark,1.01,1280720,7195
12/05/2016,bitcoindark,1.1,1395030,6180
11/05/2016,bitcoindark,1.17,1483160,2237
10/05/2016,bitcoindark,1.04,1309580,3054
09/05/2016,bitcoindark,1.04,1314620,942
08/05/2016,bitcoindark,1.02,1292100,481
07/05/2016,bitcoindark,1.01,1272580,222
06/05/2016,bitcoindark,1.04,1312590,1218
05/05/2016,bitcoindark,1.17,1484020,2486
04/05/2016,bitcoindark,1.01,1278770,2705
